true_label,pred_label,text_length,text_processed,component_name,product_name,confidence
normal,major,182,smime sign email include duplicate cert chain useragent linux rv fedorafc identifier linux rv fedorafc thawte personal freemail certificate certificate chain consist three certificate thawte personal freemail ca serial number thawte personal freemail issue ca serial number xd thawte freemail member cert serial xfcb send sign signedencrypted email send email contain full certificate chain instead contain two copy cert serial number xfcb one copy issue ca cert serial number xd nightly httpftpmozillaorgpubmozillaorgthunderbirdnightlytrunkthunderbirdaenuswinzip release version thunderbird linux fedora core send sign email signedencrypted email save email disk via save openssl verify certificate content signedonly email openssl smime emaileml pkout openssl pkcs printcerts text noout grep certificate signedencrypted email first decrypt openssl smime decrypt emaileml recip mycertpem inkey mykeypem actual cert serial xfcb mine include twice root cert serial include certificate data version serial number xfcb certificate data version serial number xfcb certificate data version serial number xd openssl certificate print sign message version outlook correct behaviour certificate data version serial number xfcb certificate data version serial number certificate data version serial number xd cause interop problem software notably novell groupwise software may problem,Security: S/MIME,MAILNEWS_CORE,0.3161416721061236
normal,critical,41,crashserver processing job think somethings wonky crashstats server wait crash minute still say process load httpcrashstatsmozillacomreportindexbced normally crash do second ordinary ted also give handy link show server time field freeze last night httpcrashstatsmozillacomstatus aravind could investigate suggest someone else investigate,Server Operations,MOZILLA.ORG_GRAVEYARD,0.40657719506902523
normal,trivial,28,need view option control message view preview pane mark read useragent rv identifier alpha eudora view option control message view preview pane mark read incredible useful miss alpha,General,PENELOPE_GRAVEYARD,0.28727159520400153
minor,normal,5,mac document tab switch shortcut,Help Documentation,SEAMONKEY,0.3430556816526819
normal,trivial,31,identity setting dialog small useragent fr rv identifier fr rvpre thunderbirdb dialog identity setting wide enough cant text right screenshot httpchtituxorgvracparamidenttbbpng thunderbird identity setting dialog actual dialog small tbb french language,Account Manager,MAILNEWS_CORE,0.3085778982114519
blocker,normal,94,cannot determine give event queue thread need ablity determine event thread data marshal parameter method infomation call xpcom object thread thread d event thread simply bypass event pass call method directly email larry agree upon diff note function name change index libdspleventc rcs cvsrootmozillansprpublibdspleventcv retrieve revision diff pleventc primplementprbool plisqueueoncurrentthread pleventqueue queue prthread prgetcurrentthread queuehandlerthread return prtrue else return prfalse end plisqueueoncurrentthread index libdspleventh rcs cvsrootmozillansprpublibdspleventhv retrieve revision diff pleventh routine allow check give eventqueue thread return prtrue else return prfalse prexternprbool plisqueueoncurrentthread pleventqueue queue please let know soon possible fuction add since block,NSPR,NSPR,0.33070319019130906
normal,trivial,53,beos nswindow suggest creation change useragent beos beos bepc rvb identifier remove move code around nswindows start transparent relies basewidget set variable border type set standardwindowcreate anyway onpaint remove code code obsolete sergei refactored away ifs ifs ugliness imo setbackgroundcolor set backgroundcolor view set transparent attach instead set lastviewwidth height constructor frame instead,Widget: BeOS,CORE_GRAVEYARD,0.24239001311794334
normal,trivial,71,consumption script element end wrong endtag useragent rvb identifier rvb ie render compact orderly placement element render less one another vertically start top bottom take separate horizontal area leave lot white space lose generel organization leave sidebar body text right type url view poorly space element long vertical presentation actual bad layout sidebar element follow vertically body text pix follow sidebar element lay left side bar leave body text right sidebar,HTML: Parser,CORE,0.22633497480683049
blocker,normal,38,fxdbuglinuxtbox restart kernel update bug fxlinuxtbox fxdbuglinuxtbox fxlinuxtbox reboot fine however fxdbuglinuxtbox reboot please vi server poweroffpoweron vm note would do viclient like already vms early week except viclient hang load inventory server ok mark blocker tree trunk,Server Operations,MOZILLA.ORG_GRAVEYARD,0.2409502064523896
major,minor,43,enable camino set default browser useragent macintosh ppc mac macho rvb camino identifier macintosh ppc mac macho rvb camino panther user longer able set default web browser internet system preference pane add option camino panther come otherwise user abe set camino default browser,Preferences,CAMINO_GRAVEYARD,0.26520045203894455
major,trivial,46,advanced panel preference broken useragent macintosh ppc mac macho rv identifier macintosh ppc mac macho rv appear mac smooth scroll option remain check preference dialog box download preference check smooth scroll preference reopen preference smooth scroll appear unchecked actual smooth scroll unchecked smooth scroll remain check,Preferences,FIREFOX,0.2985827665440564
normal,critical,53,leak pixmanrectalloc within cairogstateclip draw border start aboutblank quit byte allocation leak like follow allocdatathebes xa pixmanrectallocthebes xbfe mozpixmanregioninitrectsthebes xecb cairoregioninitboxesthebes xa cairotrapsextractregionthebes xbfde cairoclipintersectregionthebes xe cairoclipclipthebes xdf cairogstateclipthebes xcfa mozcairoclippreservethebes xb gfxcontextclipthebes xae drawbordersgklayout xe nscssrenderingpaintbordergklayout xc load default minefield start rather aboutblank additional allocation leak tracemalloc quite patch need check yet,Graphics,CORE,0.34962315704630903
critical,normal,94,fix bookmarksutilsclonefolder clone subfolders hordes separator create bookmark bug relate bug present old version dissappeared reappeared bug solve exists rc old folder bookmark copy paste somewhere else arborescence folder copy andor original arborescence bunch separator add end subfolders originally contain separator create attachement bug repost later also give extreme example hour folder originally subfolders bookmarks separator supplementary separator end folder separator copy paste action present issue lead quick dirty workaround delete separator bug hit please note bug strongly relate bug copy cut paste bookmarks folder everytime one solve reappeared please test eventual effect patch,Bookmarks & History,SEAMONKEY,0.3473822161086651
normal,trivial,80,added link main httpsaddonsmozillaorg informs update information wise useragent eses rv identifier es rv add link main lead search updated entry show already list updated extension version approve appear may link description change make distinction last added extension extension last updated extension version exist extension last updated information extension change description etc rename add link change update addition check add link main modify description extension check add link main actual last add extension one modify description add unless extension add,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,0.26683931698494784
normal,minor,45,attachment mime type applicationxhtmlxml cannot view edit useragent rvb firebird identifier rvb firebird attachment mime type applicationxhtmlxml display edit edit next attachment mime type applicationxhtmlxml actual right side edit error display attachment cannot view mime type either text image applicationvndmozilla download attachment instead display attachment,Attachments & Requests,BUGZILLA,0.26852087825842036
normal,major,55,failure load stylesheet due mime type mismatch go attach patch failure load stylesheet due mime type mismatch error console discuss time finally break another bug somewhere oh probably want move main add function somewhere else work localizability css parser error message however put need probably need magic add jarmn work linux though mac need babysitting,CSS Parsing and Computation,CORE,0.25915269644942096
critical,major,55,error entry point getlongpathnamea could locate start rc useragent rv identifier winnt rv previous version instal run fine without complaint update rc httpftpmozillaorgpubmozillaorgfirefoxnightlycandidatesrc long start error message procedure entry point getlongpathnamea could locate dynamic link library kerneldll test two computer workstation service pack install update rc httpftpmozillaorgpubmozillaorgfirefoxnightlycandidatesrc run actual start start run like previous version,General,FIREFOX,0.27482344334600417
minor,major,88,persistent javascript error getthreadtree define useragent macintosh ppc mac macho rv identifier thunderbird branch trunk mac whenever start thunderbird usually find follow error javascript console error getthreadtree define source chromemessengercontentmailpanewindowcommandsjs one account register multiple occurrence error present javascript console note typically imap account happen even clean install thunderbird check imap account error first attempt usually find restart thunderbird bug four mac mac able work whether error represent loss function severity minor sometimes launch thunderbird javascript console tool menu actual observe least one instance error describe javascript console error,Mail Window Front End,THUNDERBIRD,0.3639787976554527
normal,blocker,17,release note indicate version cgi need release note correctly list perl cgi module need version indicate requirement,Documentation,BUGZILLA,0.37124828703119434
minor,normal,25,rustico ugly excess platform text view addon thats available platform there linux stuff right image assistant available macosx text think probably change track fixplatformtext j,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,0.35832333690006324
normal,minor,39,show proper error installrdf useragent rv identifier rv upload sign xpi browser show url httpsaddonsmozillaorgdevelopersadditemphpfunctionadditem blank error message information go httpsaddonsmozillaorgdevelopersadditemphptypee upload sign xpi find httphostinghelpcastercomaudiohcaudiofwxpi blank httpsaddonsmozillaorgdevelopersadditemphpfunctionadditem actual blank without link error message error message linksforms continue action,Developer Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,0.2465535572367116
